# A Mapping between WordNet 3.0 and 3.1 synset offsets
# HyperDic hyper-dictionary, http://hyperdic.net
# (c) 2012 by Eric Kafe
#
# This mapping is released under the CC BY 3.0 license
# http://creativecommons.org/licenses/by/3.0/
#=====================================================
#PoS	WordNet 3.0	WordNet 3.1
a	01161877	01165421
a	01161984	01165528
a	01162267	01165811
a	01162406	01165950
a	01162633	01166177
a	01162817	01166361
a	01162901	01166445
a	01163083	01166627
a	01163320	01166864
a	01163589	01167133
a	01163759	01167303
a	01163860	01167404
a	01163941	01167485
a	01164072	01167616
a	01164250	01167794
a	01164420	01167964
a	01164561	01168105
a	01164763	01168307
a	01165266	01168810
a	01165474	01169018
a	01165665	01169209
a	01165830	01169374
a	01165943	01169487
a	01166314	01169858
a	01166413	01169957
a	01166656	01170200
a	01166875	01170419
a	01166993	01170537
a	01167269	01170813
a	01167540	01171084
a	01167817	01171361
a	01168166	01171710
a	01168315	01171859
a	01168434	01171978
a	01168632	01172176
a	01168845	01172389
a	01168988	01172532
a	01169194	01172738
a	01169533	01173077
a	01169660	01173204
a	01169817	01173361
a	01169940	01173484
a	01170069	01173613
a	01170136	01173680
a	01170243	01173787
a	01170823	01174367
a	01170984	01174528
a	01171076	01174620
a	01171213	01174757
a	01171396	01174940
a	01171606	01175150
a	01171746	01175290
a	01171955	01175499
a	01172035	01175579
a	01172139	01175683
a	01172394	01175938
a	01172493	01176037
a	01172594	01176138
a	01172692	01176236
a	01172889	01176433
a	01173697	01177241
a	01173795	01177339
a	01174048	01177592
a	01174222	01177766
a	01174438	01177982
a	01174565	01178109
a	01175007	01178551
a	01175158	01178702
a	01175298	01178842
a	01175427	01178971
a	01175541	01179085
a	01175636	01179180
a	01175741	01179285
a	01175939	01179483
a	01176057	01179601
a	01176246	01179790
a	01176544	01180088
a	01176695	01180239
a	01176787	01180331
a	01176973	01180517
a	01177105	01180649
a	01177246	01180790
a	01177435	01180979
a	01177556	01181100
a	01177704	01181248
a	01177899	01181443
a	01178024	01181568
a	01178134	01181678
a	01178231	01181775
a	01178345	01181889
a	01178458	01182002
a	01178577	01182121
a	01178669	01182213
a	01178856	01182400
a	01178974	01182518
a	01179241	01182785
a	01179345	01182889
a	01179547	01183091
a	01179767	01183311
a	01180084	01183628
a	01180363	01183907
a	01180549	01184093
a	01180695	01184239
a	01181116	01184660
a	01181251	01184795
a	01181329	01184873
a	01181446	01184990
a	01181661	01185205
a	01181904	01185448
a	01182024	01185568
a	01182302	01185846
a	01182414	01185958
a	01182554	01186098
a	01182747	01186291
a	01182974	01186518
a	01183114	01186658
a	01183274	01186818
a	01183348	01186892
a	01183436	01186980
a	01183601	01187145
a	01183892	01187436
a	01183966	01187510
a	01184085	01187629
a	01184183	01187727
a	01184261	01187805
a	01184448	01187991
a	01184584	01188127
a	01184706	01188249
a	01184825	01188368
a	01184932	01188475
a	01185264	01188807
a	01185417	01188960
a	01185636	01189179
a	01185775	01189318
a	01185916	01189459
a	01186107	01189650
a	01186207	01189750
a	01186408	01189951
a	01186733	01190276
a	01186913	01190456
a	01187072	01190615
a	01187322	01190865
a	01187503	01191046
a	01187611	01191154
a	01187777	01191320
a	01188058	01191601
a	01188186	01191729
a	01188328	01191871
a	01188491	01192034
a	01188648	01192191
a	01188762	01192305
a	01189109	01192652
a	01189386	01192929
a	01189853	01193396
a	01189998	01193541
a	01190168	01193711
a	01190316	01193859
a	01190484	01194027
a	01190683	01194226
a	01190916	01194459
a	01190993	01194536
a	01191227	01194770
a	01191448	01194991
a	01191618	01195161
a	01191780	01195323
a	01191876	01195419
a	01192035	01195578
a	01192248	01195791
a	01192393	01195936
a	01192639	01196182
a	01192786	01196329
a	01193046	01196589
a	01193275	01196818
a	01193373	01196916
a	01193714	01197257
a	01194099	01197642
a	01194328	01197871
a	01194483	01198026
a	01194806	01198349
a	01194974	01198517
a	01195128	01198671
a	01195341	01198884
a	01195536	01199079
a	01195963	01199506
a	01196098	01199641
a	01196276	01199819
a	01196367	01199910
a	01196484	01200027
a	01196648	01200191
a	01196775	01200318
a	01197024	01200567
a	01197207	01200750
a	01197386	01200929
a	01197634	01201177
a	01197737	01201280
a	01197899	01201442
a	01198019	01201562
a	01198188	01201731
a	01198356	01201899
a	01198433	01201976
a	01198586	01202129
a	01198737	01202280
a	01199083	01202626
a	01199476	01203019
a	01199663	01203206
a	01199751	01203294
a	01200095	01203638
a	01200339	01203882
a	01200491	01204034
a	01200617	01204160
a	01200705	01204248
a	01200915	01204458
a	01201100	01204643
a	01201298	01204841
a	01201422	01204965
a	01201758	01205211
a	01201937	01205390
a	01202105	01205558
a	01202212	01205665
a	01202367	02608526
a	01202514	02608655
a	01202634	02608757
a	01202813	02608907
a	01202994	02609070
a	01203147	01205819
a	01203288	01205960
a	01203703	01206375
a	01203873	01206545
a	01203986	01206658
a	01204142	01206814
a	01204318	01206990
a	01204443	01207115
a	01204557	01207229
a	01205131	01207803
a	01205232	01207904
a	01205473	01208145
a	01205746	01208418
a	01205886	01208558
a	01206046	01208718
a	01206164	01208836
a	01206318	01208990
a	01206474	01209146
a	01206916	01209588
a	01207007	01209679
a	01207145	01209817
a	01207282	01209954
a	01207423	01210095
a	01207546	01210218
a	01207697	01210369
a	01207835	01210507
a	01208044	01210716
a	01208146	01210818
a	01208221	01210893
a	01208352	01211024
a	01208492	01211164
a	01208571	01211243
a	01208738	01211410
a	01208919	01211591
a	01209003	01211675
a	01209210	01211882
a	01209351	01212023
a	01209470	01212142
a	01209542	01212214
a	01209679	01212351
a	01209770	01212442
a	01209984	01212656
a	01210080	01212752
a	01210174	01212846
a	01210300	01212972
a	01210375	01213047
a	01210477	01213149
a	01210581	01213253
a	01210717	01213389
a	01210854	01213526
a	01211296	01213968
a	01211531	01214203
a	01211665	01214337
a	01211828	01214500
a	01211962	01214634
a	01212095	01214767
a	01212346	01215018
a	01212469	01215141
a	01212732	01215404
a	01212867	01215539
a	01213000	01215672
a	01213090	01215762
a	01213197	01215869
a	01213550	01216222
a	01213721	01216393
a	01213786	01216458
a	01213961	01216633
a	01214115	01216787
a	01214255	01216927
a	01214430	01217102
a	01214606	01217277
a	01214842	01217513
a	01215028	01217699
a	01215136	01217807
a	01215263	01217934
a	01215421	01218092
a	01215663	01218334
a	01215797	01218468
a	01215935	01218606
a	01216145	01218816
a	01216317	01218988
a	01216456	01219127
a	01216710	01219381
a	01216807	01219478
a	01216981	01219652
a	01217134	01219805
a	01217338	01220009
a	01217485	01220156
a	01217579	01220250
a	01217919	01220590
a	01218007	01220678
a	01218207	01220878
a	01218341	01221012
a	01218548	01221219
a	01218660	01221331
a	01218797	01221468
a	01219007	01221678
a	01219111	01221782
a	01219279	01221950
a	01219373	01222044
a	01219502	01222173
a	01219603	01222274
a	01219709	01222380
a	01219827	01222498
a	01219938	01222609
a	01220052	01222723
a	01220311	01222982
a	01220487	01223158
a	01220640	01223311
a	01220882	01223553
a	01221057	01223728
a	01221290	01223961
a	01221502	01224173
a	01221719	01224390
a	01221875	01224546
a	01222100	01224771
a	01222253	01224924
a	01222360	01225031
a	01222722	01225393
a	01222884	01225555
a	01223271	01225960
a	01223781	01226470
a	01223941	01226630
a	01224253	01226942
a	01224650	01227300
a	01224755	01227405
a	01224964	01227614
a	01225294	01228167
a	01225398	01228271
a	01225643	01228516
a	01225772	01228645
a	01225898	01228771
a	01226129	01229002
a	01226240	01229113
a	01226660	01229533
a	01226809	01229682
a	01226997	01229870
a	01227137	01230010
a	01227546	01230419
a	01228050	01230923
a	01228159	01231032
a	01228282	01231155
a	01228370	01231243
a	01228530	01231403
a	01228797	01231670
a	01229020	01231893
a	01229435	01232308
a	01229561	01232434
a	01229826	01232699
a	01230153	01233026
a	01230387	01233260
a	01230521	01233394
a	01230616	01233489
a	01230728	01233601
a	01230850	01233723
a	01231070	01233943
a	01231191	01234064
a	01231369	01234242
a	01231638	01234511
a	01231837	01234710
a	01231917	01234790
a	01232105	01234978
a	01232204	01235077
a	01232298	01235171
a	01232507	01235380
a	01232635	01235508
a	01232917	01235790
a	01233020	01235893
a	01233104	01235977
a	01233225	01236098
a	01233347	01236220
a	01233851	01236724
a	01233960	01236833
a	01234030	01236903
a	01234167	01237040
a	01234527	01237400
a	01234747	01237620
a	01234952	01237825
a	01235071	01237944
a	01235178	01238051
a	01235334	01238207
a	01235439	01238312
a	01235568	01238441
a	01235706	01238579
a	01235859	01238732
a	01236443	01239316
a	01236565	01239438
a	01236716	01239589
a	01236842	01239715
a	01236964	01239837
a	01237162	01240035
a	01237254	01240127
a	01237342	01240215
a	01237433	01240306
a	01237534	01240407
a	01237656	01240529
a	01237754	01240627
a	01237897	01240770
a	01238201	01241074
a	01238343	01241216
a	01238486	01241359
a	01238773	01241646
a	01238914	01241787
a	01239040	01241913
a	01239199	01242072
a	01239410	01242283
a	01239534	01242407
a	01239617	01242490
a	01239781	01242654
a	01239862	01242735
a	01240029	01242902
a	01240235	01243108
a	01240413	01243286
a	01240591	01243464
a	01240805	01243678
a	01240931	01243804
a	01241065	01243938
a	01241248	01244121
a	01241455	01244328
a	01241600	01244473
a	01241757	01244630
a	01241927	01244800
a	01242101	01244974
a	01242282	01245155
a	01242489	01245363
a	01242750	01245624
a	01243102	01245976
a	01243373	01246247
a	01243609	01246483
a	01243722	01246596
a	01243825	01246699
a	01244106	01246980
a	01244195	01247069
a	01244410	01247284
a	01244846	01247720
a	01245138	01248012
a	01245441	01248315
a	01245610	01248484
a	01245778	01248652
a	01245889	01248763
a	01246004	01248878
a	01246148	01249022
a	01246388	01249262
a	01246579	01249453
a	01246801	01249700
a	01247025	01250059
a	01247240	01250274
a	01247975	01251009
a	01248064	01251098
a	01248198	01251232
a	01248358	01251392
a	01248477	01251511
a	01248605	01251639
a	01248713	01251747
a	01248958	01252042
a	01249137	01252221
a	01249309	01252393
a	01249555	01252639
a	01249621	01252705
a	01249768	01252852
a	01249843	01252927
a	01249962	01253046
a	01250121	01253205
a	01250393	01253477
a	01250565	01253649
a	01250694	01253778
a	01250835	01253908
a	01250991	01254064
a	01251128	01254201
a	01251830	01254902
a	01251958	01255030
a	01252151	01255223
a	01252399	01255471
a	01252566	01255638
a	01252714	01255786
a	01253022	01256094
a	01253112	01256184
a	01253254	01256326
a	01253469	01256541
a	01253592	01256664
a	01253661	01256733
a	01253879	01256951
a	01254026	01257098
a	01254165	01257237
a	01254296	01257368
a	01254432	01257504
a	01254607	01257679
a	01254784	01257856
a	01255022	01258094
a	01255177	01258249
a	01255296	01258368
a	01255530	01258602
a	01255715	01258787
a	01255807	01258879
a	01256076	01259148
a	01256213	01259285
a	01256332	01259404
a	01256735	01259807
a	01256865	01259937
a	01256973	01260045
a	01257145	01260217
a	01257330	01260402
a	01257501	01260573
a	01257612	01260684
a	01257990	01261062
a	01258264	01261336
a	01258617	01261689
a	01259015	01262087
a	01259123	01262195
a	01259280	01262352
a	01259391	01262463
a	01259644	01262716
a	01259746	01262818
a	01259941	01263013
a	01260023	01263095
a	01260282	01263354
a	01260451	01263523
a	01260584	01263656
a	01260707	01263779
a	01260873	01263945
a	01261127	01264199
a	01261363	01264435
a	01261528	01264600
a	01261727	01264799
a	01261867	01264939
a	01262128	01265200
a	01262284	01265356
a	01262611	01265721
a	01263013	01266123
a	01263445	01266555
a	01263832	01266942
a	01263971	01267081
a	01264179	01267289
a	01264336	01267446
a	01264913	01268023
a	01265108	01268218
a	01265308	01268418
a	01265938	01269048
a	01266092	01269202
a	01266397	01269507
a	01266649	01269759
a	01266841	01269951
a	01267076	01270186
a	01267339	01270449
a	01267480	01270590
a	01267632	01270742
a	01267762	01270872
a	01268002	01271112
a	01268194	01271304
a	01268426	01271536
a	01268636	01271746
a	01268837	01271947
a	01268937	01272047
a	01269073	01272183
a	01269319	01272429
a	01269506	01272616
a	01269819	01272929
a	01269907	01273017
a	01270004	01273114
a	01270175	01273285
a	01270486	01273596
a	01270704	01273814
a	01270868	01273978
a	01271410	01274520
a	01271604	01274714
a	01271700	01274810
a	01271961	01275071
a	01272176	01275286
a	01272397	01275507
a	01272609	01275719
a	01272718	01275828
a	01272836	01275946
a	01272920	01276030
a	01273033	01276143
a	01273143	01276253
a	01273316	01276426
a	01273454	01276564
a	01273604	01276714
a	01273689	01276799
a	01273773	01276883
a	01273910	01277020
a	01274125	01277235
a	01274261	01277371
a	01274524	01277634
a	01274626	01277736
a	01274741	01277851
a	01274945	01278055
a	01275057	01278167
a	01275195	01278305
a	01275395	01278505
a	01275562	01278672
a	01276150	01279260
a	01276482	01279592
a	01276693	01279803
a	01276872	01279982
a	01276992	01280102
a	01277097	01280207
a	01277426	01280536
a	01277753	01280863
a	01277952	01281062
a	01278080	01281190
a	01278251	01281361
a	01278423	01281533
a	01278818	01281928
a	01279028	01282138
a	01279183	01282293
a	01279310	01282420
a	01279431	01282541
a	01279611	01282721
a	01279735	01282845
a	01279978	01283088
a	01280349	01283459
a	01280576	01283686
a	01280908	01284018
a	01281559	01284669
a	01281695	01284805
a	01281874	01284984
a	01282014	01285124
a	01282510	01285602
a	01282921	01286013
a	01283155	01286247
a	01283508	01286600
a	01283787	01286879
a	01284212	01287304
a	01284544	01287636
a	01284836	01287928
a	01285136	01288228
a	01285376	01288468
a	01285713	01288805
a	01285938	01288942
a	01286093	01289097
a	01286239	01289243
a	01286375	01289379
a	01286539	01289543
a	01286659	01289663
a	01286799	01289803
a	01287160	01290162
a	01287282	01290284
a	01287486	01290488
a	01287808	01290810
a	01287972	01378757
a	01288091	01291153
a	01288298	01679481
a	01288396	01291519
a	01288690	01291813
a	01288895	01292018
a	01289083	01292206
a	01289229	01292352
a	01289480	01292603
a	01289607	01292730
a	01289701	01292824
a	01290028	01293151
a	01290174	01293297
a	01290333	01293456
a	01290547	01293670
a	01290766	01293889
a	01290947	01294070
a	01291098	01294221
a	01291234	01294357
a	01291391	01294514
a	01291589	01294712
a	01291757	01294880
a	01291850	01294973
a	01291937	01295060
a	01292128	01295251
a	01292411	01295534
a	01292683	01295806
a	01292884	01296007
a	01293049	01296172
a	01293158	01296281
a	01293396	01296519
a	01293542	01296665
a	01293882	01297005
a	01294051	01297174
a	01294185	01297308
a	01294300	01297423
a	01294583	01297706
a	01294756	01297879
a	01294857	01297980
a	01294975	01298098
a	01295143	01298266
a	01295255	01298378
a	01295337	01298459
a	01295443	01298564
a	01295660	01298781
a	01295837	01298958
a	01295946	01299067
a	01296091	01299212
a	01296270	01299391
a	01296474	01299595
a	01296718	01299839
a	01296816	01299937
a	01296961	01300082
a	01297152	01300273
a	01297315	01300436
a	01297658	01300778
a	01297946	01300894
a	01298239	01301187
a	01298708	01301656
a	01298884	01301832
a	01299173	01302121
a	01299385	01302333
a	01299484	01302432
a	01299687	01302635
a	01299888	01302836
a	01300187	01303135
a	01300370	01303318
a	01300661	01303596
a	01300961	01303896
a	01301056	01303991
a	01301206	01304141
a	01301316	01304251
a	01301624	01304559
a	01301840	01304775
a	01301992	01304927
a	01302137	01305072
a	01302368	01305303
a	01302544	01305479
a	01302699	01305634
a	01302811	01305746
a	01303042	01305977
a	01303298	01306233
a	01303449	01306384
a	01303544	01306479
a	01303636	01306571
a	01303776	01306711
a	01303946	01306881
a	01304081	01307016
a	01304250	01307185
a	01304374	01307309
a	01304570	01307505
a	01304802	01307737
a	01305123	01308058
a	01305244	01308179
a	01305344	01308279
a	01305607	01308562
a	01305704	01308659
a	01305792	01308747
a	01305929	01308884
a	01306087	01309042
a	01306273	01309228
a	01306645	01309600
a	01306967	01309922
a	01307067	01310022
a	01307375	01310330
a	01307571	01310526
a	01307690	01310645
a	01307850	01310805
a	01308089	01311044
a	01308259	01311214
a	01308425	01311380
a	01308736	01311691
a	01308894	01311849
a	01309220	01312175
a	01309428	01312383
a	01309526	01312481
a	01309657	01312612
a	01309835	01312790
a	01309991	01312946
a	01310273	01313228
a	01310545	01313500
a	01310685	01313640
a	01311067	01314022
a	01311321	01314276
a	01311605	01314560
a	01311705	01314660
a	01311814	01314769
a	01311973	01314928
a	01312105	01315060
a	01312215	01315170
a	01312376	01315331
a	01312466	01315421
a	01312567	01315522
a	01312739	01315694
a	01313004	01315959
a	01313178	01316132
a	01313346	01316300
a	01313525	01316479
a	01313649	01316603
a	01313835	01316789
a	01313929	01316883
a	01314197	01317151
a	01314537	01317491
a	01314863	01317817
a	01315025	01317979
a	01315249	01318203
a	01315339	01318293
a	01315507	01318461
a	01315670	01318624
a	01315844	01318798
a	01316019	01318973
a	01316127	01319081
a	01316222	01319176
a	01316467	01319421
a	01316808	01319762
a	01317012	01319966
a	01317231	01320185
a	01317362	01320324
a	01317462	01320424
a	01317560	01320522
a	01317678	01320640
a	01317831	01320793
a	01317954	01320916
a	01318252	01321194
a	01318330	01321272
a	01318510	01321452
a	01318659	01321601
a	01318741	01321683
a	01318937	01321879
a	01319061	01322003
a	01319182	01322124
a	01319434	01322376
a	01319583	01322525
a	01319712	01322654
a	01319807	01322759
a	01319874	01322826
a	01320184	01323136
a	01320474	01323426
a	01320705	01323657
a	01320988	01323940
a	01321429	01324381
a	01321529	01324481
a	01321939	01324891
a	01322044	01324996
a	01322236	01325188
a	01322323	01325275
a	01322488	01325440
a	01322621	01325573
a	01322702	01325654
a	01322846	01325798
a	01322959	01325911
a	01323096	01326048
a	01323207	01326159
a	01323334	01326286
a	01323449	01326401
a	01323815	01326767
a	01323962	01326914
a	01324131	01327083
a	01324271	01327223
a	01324424	01327376
a	01324565	01327517
